Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
Samsung,Ultrabook,8.0,2.04,10.882315804880689,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,4.0,1.91,10.882315804880689,0,0,141.21199808219862,AMD Processor,0.0,256.0,AMD,Windows
Asus,Gaming,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Lenovo,Notebook,6.0,2.04,10.55342238395318,0,0,141.21199808219862,Intel Core i5,1000.0,128.0,Nvidia,Windows
Dell,Ultrabook,8.0,2.04,11.120757161229305,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Vero,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,0.0,0.0,Intel,Windows
Acer,Notebook,8.0,2.04,10.716080385838357,0,0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Others
Lenovo,Notebook,8.0,2.3,11.18267988243989,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Asus,Notebook,4.0,2.04,10.882315804880689,0,0,157.3505121487356,Other Intel Processor,0.0,0.0,Intel,Windows
HP,Notebook,8.0,1.91,10.882315804880689,0,0,141.21199808219862,Intel Core i5,0.0,128.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i3,0.0,256.0,Intel,Others
Dell,Ultrabook,8.0,2.04,10.882315804880689,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,8.0,1.9,11.12154549394652,0,0,141.21199808219862,Intel Core i7,1000.0,0.0,AMD,Windows
Lenovo,Notebook,8.0,2.04,10.882315804880689,0,0,141.21199808219862,AMD Processor,1000.0,0.0,AMD,Windows
Asus,Gaming,8.0,2.04,10.882315804880689,0,0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Dell,Notebook,4.0,2.18,10.580858947180335,0,0,141.21199808219862,Intel Core i7,0.0,256.0,AMD,Windows
HP,Notebook,8.0,2.04,10.803190260734986,0,0,127.33567457123112,Intel Core i5,0.0,256.0,Nvidia,Windows
Lenovo,Notebook,8.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,Nvidia,Others
Razer,Ultrabook,8.0,2.04,10.911903762066183,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
MSI,Gaming,8.0,2.04,11.089517135798168,0,0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,Notebook,4.0,1.95,11.02220830408089,0,0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Acer,Notebook,4.0,1.8,10.430759589572256,0,1,157.3505121487356,Intel Core i3,0.0,128.0,Intel,Windows
Lenovo,Notebook,8.0,2.2,10.83096982484206,0,0,141.21199808219862,AMD Processor,0.0,256.0,AMD,Windows
Dell,Notebook,8.0,2.04,11.144911042902732,0,0,127.33567457123112,Intel Core i7,0.0,256.0,AMD,Windows
Lenovo,Notebook,8.0,2.05,10.755482933704386,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Acer,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,1000.0,0.0,Intel,Others
Dell,Notebook,8.0,2.3,10.545140618545505,0,0,141.21199808219862,Intel Core i7,1000.0,0.0,Intel,Windows
Toshiba,Notebook,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Acer,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,0.0,0.0,Intel,Others
Lenovo,Notebook,8.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i3,0.0,256.0,Nvidia,Others
HP,Ultrabook,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,2.25,10.450993742936223,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
Toshiba,Notebook,4.0,2.04,10.983161640183988,0,1,157.3505121487356,Intel Core i5,0.0,128.0,Intel,Windows
Lenovo,Notebook,6.0,2.2,10.882315804880689,0,0,141.21199808219862,AMD Processor,0.0,256.0,AMD,Windows
Razer,Ultrabook,8.0,2.04,10.882315804880689,1,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Ultrabook,8.0,2.04,10.882315804880689,1,0,141.21199808219862,Other Intel Processor,0.0,240.0,Intel,Windows
Acer,Gaming,8.0,2.04,10.657669623681942,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Others
HP,Notebook,8.0,1.64,10.931401459017524,0,0,157.3505121487356,Intel Core i5,0.0,256.0,Nvidia,Windows
Lenovo,2 in 1 Convertible,8.0,2.04,11.288114524334732,1,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Notebook,8.0,2.04,10.842494310694017,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Acer,Ultrabook,8.0,2.04,10.872255357854844,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Workstation,8.0,2.31,10.882315804880689,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,2.04,10.882315804880689,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Notebook,8.0,1.9,10.682362236272311,0,0,141.21199808219862,Intel Core i5,1000.0,128.0,AMD,Windows
HP,Notebook,8.0,2.2,10.977716980635757,0,1,141.21199808219862,Intel Core i5,1000.0,128.0,Nvidia,Windows
Asus,Notebook,4.0,2.0,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,1000.0,0.0,Intel,Windows
MSI,Gaming,8.0,2.04,11.182294337407903,0,0,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Notebook,4.0,2.3,10.882315804880689,0,0,141.21199808219862,Intel Core i5,0.0,256.0,AMD,Others
Acer,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,AMD Processor,0.0,128.0,AMD%%,Windows
Lenovo,Notebook,4.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i3,500.0,0.0,Intel,Windows
MSI,Gaming,8.0,2.04,10.974070668482735,0,0,127.33567457123112,Intel Core i5,1000.0,128.0,Nvidia,Windows
Dell,2 in 1 Convertible,8.0,1.6,11.064804181259648,1,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,8.0,2.04,10.667644768738764,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
Lenovo,Notebook,8.0,2.17,10.776732819811487,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Acer,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,Intel,Windows
Dell,Notebook,4.0,2.18,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,Intel,Others
Lenovo,2 in 1 Convertible,8.0,2.04,11.219074000897615,1,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Acer,2 in 1 Convertible,8.0,1.6,10.64634002126892,1,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Notebook,8.0,1.7,11.271296098981416,0,1,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,8.0,1.84,11.081347155713406,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Asus,Netbook,4.0,2.04,10.882315804880689,0,0,135.0942111925629,Other Intel Processor,0.0,0.0,Intel,Others
Asus,Gaming,8.0,2.2,11.254189968552817,0,1,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,Gaming,8.0,2.04,11.219074000897615,0,1,127.33567457123112,Intel Core i5,1000.0,128.0,Nvidia,Windows
Lenovo,Notebook,8.0,2.3,10.882315804880689,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Workstation,8.0,2.04,10.882315804880689,0,1,127.33567457123112,Other Intel Processor,0.0,256.0,Nvidia,Windows
Asus,Gaming,8.0,2.04,11.12154549394652,1,1,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i5,0.0,0.0,Intel,Windows
Lenovo,Ultrabook,8.0,2.04,10.882315804880689,1,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Dell,2 in 1 Convertible,8.0,1.62,10.657682154931749,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,4.0,1.86,10.882315804880689,0,0,141.21199808219862,Intel Core i3,500.0,0.0,Intel,Others
Acer,Notebook,8.0,2.2,10.518018577413224,0,1,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Windows
Dell,Notebook,8.0,1.62,10.450993742936223,1,0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
Dell,Notebook,8.0,1.9,10.993953872709785,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Gaming,8.0,2.04,11.288114524334732,0,1,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
MSI,Gaming,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,AMD,Windows
HP,Notebook,6.0,1.95,10.450993742936223,0,1,141.21199808219862,AMD Processor,0.0,256.0,AMD,Windows
Dell,Notebook,8.0,2.24,10.882315804880689,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,AMD,Windows
HP,Ultrabook,8.0,1.84,11.143362500418624,0,0,141.21199808219862,Intel Core i7,0.0,256.0,AMD,Windows
HP,Notebook,8.0,2.31,11.23889064370897,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,4.0,1.86,10.882315804880689,0,0,141.21199808219862,Intel Core i5,500.0,0.0,AMD,Windows
Dell,Ultrabook,8.0,2.04,11.219074000897615,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,8.0,2.21,11.166237060564342,0,1,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Microsoft,Ultrabook,8.0,2.04,10.882315804880689,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Gaming,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Notebook,8.0,2.04,10.882315804880689,0,0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,8.0,2.3,10.882315804880689,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Others
Asus,2 in 1 Convertible,8.0,2.04,11.157152970844,1,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Gaming,8.0,2.04,11.149519345988928,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Acer,Notebook,4.0,2.04,10.529494430257945,0,1,127.33567457123112,Intel Core i3,0.0,256.0,Nvidia,Windows
Dell,Notebook,4.0,1.9,10.690944412566814,0,0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Toshiba,Notebook,8.0,2.0,10.82462730886559,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,4.0,1.95,11.06979587215689,0,0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Apple,Ultrabook,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Mac
Acer,Notebook,4.0,2.2,10.435465480609668,0,0,141.21199808219862,Intel Core i7,500.0,0.0,Nvidia,Windows
HP,Notebook,8.0,2.04,11.13950771057468,0,0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,1.65,10.71962021254348,0,0,141.21199808219862,Intel Core i3,500.0,0.0,Intel,Windows
MSI,Gaming,8.0,2.04,10.882315804880689,0,0,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Notebook,8.0,1.9,10.81610755552082,0,0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Asus,Notebook,8.0,2.3,10.882315804880689,0,0,141.21199808219862,Intel Core i5,128.0,0.0,Intel,Windows
Dell,2 in 1 Convertible,8.0,1.62,11.129394827810977,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
MSI,Gaming,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Notebook,4.0,2.04,10.70777173269934,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Asus,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Others
Lenovo,Ultrabook,4.0,1.7,10.974983493740094,0,0,157.3505121487356,Intel Core i5,0.0,180.0,Intel,Windows
Asus,Gaming,8.0,2.24,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
HP,Workstation,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
HP,Notebook,4.0,1.86,10.882315804880689,0,0,141.21199808219862,AMD Processor,500.0,0.0,AMD,Others
MSI,Gaming,8.0,2.04,11.226196538130814,0,0,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,AMD Processor,1000.0,0.0,AMD,Windows
Acer,Notebook,8.0,2.04,10.882315804880689,0,0,141.21199808219862,AMD Processor,1000.0,0.0,AMD,Windows
Lenovo,2 in 1 Convertible,8.0,2.04,10.882315804880689,1,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,6.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
Dell,Notebook,8.0,2.18,10.59563423276249,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Ultrabook,8.0,1.9,10.931153634628432,0,1,141.21199808219862,Intel Core i5,1000.0,128.0,Nvidia,Windows
Dell,Ultrabook,8.0,1.6,10.977716980635757,0,0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Others
HP,Notebook,4.0,1.95,11.118388427393754,0,0,157.3505121487356,Intel Core i5,0.0,128.0,Intel,Windows
Huawei,Ultrabook,8.0,2.04,11.288114524334732,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Gaming,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Notebook,4.0,1.95,10.941585213338248,0,0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Dell,Notebook,8.0,2.09,10.944364366779205,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,8.0,2.04,11.063134731790107,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
LG,Ultrabook,8.0,2.04,10.882315804880689,1,1,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,0.0,32.0,Intel%%,Windows
HP,Ultrabook,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Workstation,8.0,2.04,10.882315804880689,0,0,127.33567457123112,Intel Core i7,500.0,0.0,Nvidia,Windows
Acer,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,AMD Processor,1000.0,0.0,AMD,Windows
Samsung,Netbook,4.0,2.04,10.882315804880689,0,0,135.0942111925629,Other Intel Processor,0.0,0.0,Intel,Others
LG,Ultrabook,8.0,2.04,10.882315804880689,1,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Gaming,8.0,2.04,10.776844060703754,0,0,141.21199808219862,Intel Core i7,0.0,0.0,Nvidia,Windows
Acer,Notebook,8.0,2.1,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,Intel,Windows
HP,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,AMD Processor,1000.0,0.0,AMD,Windows
HP,Notebook,6.0,2.19,10.614128815398654,0,0,141.21199808219862,Intel Core i7,1000.0,0.0,AMD,Windows
MSI,Gaming,8.0,1.6,10.882315804880689,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Toshiba,Ultrabook,8.0,2.04,10.882315804880689,1,0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Ultrabook,8.0,2.04,11.240291204162,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,4.0,2.1,10.510802297245792,0,1,141.21199808219862,Intel Core i7,500.0,0.0,AMD,Windows
Dell,Notebook,8.0,2.04,10.882315804880689,1,0,127.33567457123112,Intel Core i7,0.0,256.0,Nvidia,Windows
HP,Notebook,8.0,2.04,10.901156223342602,0,0,127.33567457123112,Intel Core i7,1000.0,0.0,Nvidia,Windows
Dell,Notebook,8.0,1.6,10.73132994821639,0,0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Chuwi,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,0.0,0.0,Intel,Windows
Razer,Gaming,8.0,1.95,10.882315804880689,0,0,157.3505121487356,Intel Core i7,0.0,256.0,Nvidia,Windows
Asus,Notebook,4.0,2.0,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,500.0,0.0,Intel,Others
HP,2 in 1 Convertible,8.0,2.04,11.219066852909238,1,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,Nvidia,Windows
HP,Workstation,8.0,2.0,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,1.95,10.67259527389862,0,0,141.21199808219862,Intel Core i5,0.0,128.0,Intel,Windows
Samsung,Ultrabook,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Ultrabook,8.0,2.04,11.16321819034709,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,2.0,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Lenovo,Ultrabook,8.0,2.04,10.882315804880689,0,1,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Asus,Gaming,8.0,2.04,10.787906120409612,0,1,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Toshiba,Notebook,8.0,1.95,11.048830743691845,0,0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Acer,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,AMD Processor,0.0,256.0,AMD,Windows
MSI,Gaming,8.0,2.2,10.968576149165091,0,0,141.21199808219862,Intel Core i5,1000.0,128.0,Nvidia,Windows
Toshiba,Notebook,4.0,1.75,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,0.0,128.0,Intel,Windows
Dell,Ultrabook,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Ultrabook,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Workstation,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
HP,Notebook,4.0,1.91,10.882315804880689,0,0,141.21199808219862,Intel Core i3,0.0,128.0,Intel,Windows
Dell,Workstation,8.0,2.06,10.882315804880689,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Toshiba,Ultrabook,8.0,2.04,10.882315804880689,0,1,157.3505121487356,Intel Core i7,0.0,256.0,Nvidia,Windows
Asus,2 in 1 Convertible,8.0,2.04,11.189329334350775,1,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,2.16,11.005825930702713,0,1,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Dell,Ultrabook,8.0,2.04,11.254810893751282,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,2.09,10.928710232504155,0,0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Toshiba,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,Intel Core i3,0.0,128.0,Intel,Windows
HP,Ultrabook,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Gaming,8.0,2.04,11.274682488942933,0,0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Notebook,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,0.0,0.0,Intel,Windows
Dell,2 in 1 Convertible,8.0,2.04,10.658921971998408,1,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Acer,Gaming,8.0,2.04,10.53941655276426,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Others
Lenovo,Ultrabook,8.0,2.04,10.882315804880689,0,0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Gaming,8.0,2.04,10.882315804880689,0,1,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,Notebook,8.0,2.04,10.716671227805325,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Windows
Apple,Ultrabook,8.0,2.04,11.233268703392175,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Mac
Lenovo,Gaming,8.0,2.04,11.004648590381796,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Ultrabook,4.0,2.04,11.010081106005767,0,0,141.21199808219862,Intel Core i3,500.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,&&AMD,Others
Acer,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,1000.0,0.0,Intel,Others
Xiaomi,Ultrabook,8.0,2.04,10.883216300213936,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Others
HP,Notebook,8.0,1.91,10.55342238395318,0,0,141.21199808219862,Intel Core i7,0.0,256.0,AMD,Windows
Apple,Ultrabook,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Mac
Asus,Gaming,8.0,2.04,11.038609189620306,0,0,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
Fujitsu,Notebook,8.0,2.2,10.580858947180335,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
Acer,Notebook,8.0,2.2,10.71015268620508,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,2.04,11.016097416448089,0,0,127.33567457123112,Intel Core i7,1000.0,128.0,AMD,Windows
MSI,Gaming,8.0,1.7,10.882315804880689,0,0,157.3505121487356,Intel Core i7,1000.0,256.0,Nvidia,Windows
Asus,Notebook,4.0,2.0,10.882315804880689,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Others
Asus,Gaming,8.0,2.04,10.881314302543595,0,1,127.33567457123112,Intel Core i7,1000.0,0.0,Nvidia,Others
Razer,Gaming,8.0,1.95,10.882315804880689,0,0,157.3505121487356,Intel Core i7,0.0,256.0,Nvidia,Windows
Lenovo,Notebook,8.0,1.7,11.053902605789805,0,0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,AMD,Windows
Asus,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i3,0.0,128.0,Intel,Windows
HP,Notebook,8.0,1.84,11.017847198171877,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,128.0,AMD,Windows
HP,Notebook,4.0,1.86,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,Intel,Windows
Asus,Notebook,4.0,2.0,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,1000.0,0.0,Intel,Windows
Lenovo,Notebook,8.0,2.2,10.419692282932576,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Others
HP,Notebook,8.0,2.04,10.419692282932576,0,0,141.21199808219862,Intel Core i7,0.0,0.0,Intel,Windows
HP,Workstation,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i5,500.0,0.0,Nvidia,Windows
Lenovo,2 in 1 Convertible,8.0,2.04,10.882315804880689,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,1.56,11.089517135798168,0,0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Asus,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,1000.0,0.0,Nvidia,Windows
Fujitsu,Notebook,4.0,2.3,10.450993742936223,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Ultrabook,8.0,2.04,11.288114524334732,0,1,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,2.04,10.882315804880689,1,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Acer,Notebook,8.0,2.04,10.882315804880689,0,1,157.3505121487356,Intel Core i3,0.0,128.0,Intel,Windows
Dell,Ultrabook,8.0,1.9,10.472336016417996,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,AMD,Windows
Dell,2 in 1 Convertible,4.0,2.08,10.882315804880689,1,0,146.86047800548656,Intel Core i3,500.0,0.0,Intel,Windows
Acer,Notebook,4.0,2.04,10.460196261867386,0,1,127.33567457123112,Intel Core i3,1000.0,0.0,Nvidia,Windows
Acer,Notebook,4.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i3,500.0,0.0,Nvidia,Windows
Xiaomi,Ultrabook,8.0,2.04,10.81610755552082,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Windows
Lenovo,Ultrabook,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Ultrabook,4.0,1.91,10.882315804880689,0,0,141.21199808219862,AMD Processor,0.0,256.0,AMD,Windows
Acer,Notebook,4.0,2.2,10.882315804880689,0,1,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Windows
MSI,Gaming,8.0,2.2,11.272726554360904,0,0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,2 in 1 Convertible,8.0,2.04,10.882315804880689,1,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Ultrabook,8.0,2.04,10.862092668762644,1,1,141.21199808219862,Intel Core i5,0.0,128.0,Intel,Windows
MSI,Gaming,8.0,2.2,10.8812140971224,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Windows
Apple,Ultrabook,8.0,2.04,10.881314302543595,0,0,127.67794013309688,Intel Core i5,0.0,0.0,Intel,Mac
